7972,20230129 18:46:17,41.799499843431555,-87.70379638671875,177,7456,52A,115th/Springfield,2166,False,1087351,238699546,52A-704,
1345,20230129 18:46:14,41.721500396728516,-87.7020263671875,179,7456,52A,115th/Springfield,30681,False,1087350,238699514,52A-703,
7944,20230129 18:46:19,41.684266666666666,-87.71721,277,7458,52A,Kedzie Orange Line,0,False,1087312,238699623,52A-702,
1279,20230129 18:46:19,41.76730622636511,-87.70279693603516,358,7458,52A,Kedzie Orange Line,36537,False,1087311,238699566,52A-701,
8150,20230129 18:45:54,41.83667755126953,-87.72571563720703,6,1228,53,Peterson,0,False,1035628,238686146,53 -802,
8422,20230129 18:46:13,41.885488541399845,-87.7258071899414,358,1228,53,Peterson,18403,False,1035627,238686108,53 -805,
8162,20230129 18:46:04,41.91905790759671,-87.7265159853043,359,1228,53,Peterson,30778,False,1035626,238686290,53 -806,
8137,20230129 18:46:11,41.95158334988267,-87.72740822407737,15,1228,53,Peterson,42774,False,1035624,238686036,N53 -891,
8139,20230129 18:46:00,41.9857177734375,-87.7284927368164,358,1228,53,Peterson,55329,False,1035623,238686287,53 -803,
8127,20230129 18:46:19,41.98540422809658,-87.72858428955078,179,1232,53,31st,1734,False,1035687,238686348,53 -809,
1980,20230129 18:46:03,41.90634536743164,-87.72645568847656,183,1232,53,31st,30708,False,1035685,238686241,53 -801,
8415,20230129 18:46:18,41.88023931329901,-87.72563934326172,175,1232,53,31st,40340,False,1035683,238686326,53 -804,
8126,20230129 18:46:08,41.836776515415735,-87.7259750366211,74,1232,53,31st,56732,False,1035957,238686308,53 -807,
7920,20230129 18:46:13,41.81538266268643,-87.72399139404297,180,4570,53A,111th,8286,False,111926,238699449,53A-702,
